index,unit2_pos,unit1_beam
541,"[0.3214098968468646, 0.5311765519106]",21
542,"[0.32098207919062965, 0.5291027236091829]",21
543,"[0.32060179683328477, 0.5281349370934081]",20
544,"[0.320292817424275, 0.5282731923043339]",20
545,"[0.32003137329726744, 0.5295174893009019]",21
546,"[0.31981746446915, 0.5318678279848761]",20
547,"[0.3196748585893676, 0.5309000414887485]",20
548,"[0.3201264438781597, 0.5349094428217153]",20
549,"[0.32038788800516727, 0.5376745472170557]",20
550,"[0.32045919095350245, 0.539195354615828]",20
551,"[0.32036412035572226, 0.5396101202682525]",21
552,"[0.32007890859615756, 0.5386423337328304]",21
553,"[0.31962732329047755, 0.5365685054707079]",21
554,"[0.3166325996968328, 0.5042167841690026]",20
555,"[0.3240481057157216, 0.47794829254097576]",19
556,"[0.3552787945026585, 0.45679524401191074]",18
557,"[0.40728240718199654, 0.4480851652127595]",17
558,"[0.4216618339140942, 0.4476703995406877]",17
559,"[0.43452013119992433, 0.4472556339079104]",17
560,"[0.4458810666889322, 0.4468408682161914]",17
561,"[0.45574464039800555, 0.4465643577943399]",17
562,"[0.4640870846608115, 0.44614959214191535]",17
563,"[0.4470932167093019, 0.43868381030003767]",17
564,"[0.435660978271959, 0.43647172678769475]",17
565,"[0.42232732804789164, 0.4339831328535004]",17
566,"[0.37738270666265467, 0.42693211668369446]",15
567,"[0.37139325949225305, 0.4266556062421957]",16
568,"[0.36782811237947893, 0.42610258535919815]",16
569,"[0.35689499452981815, 0.4251347988237761]",16
570,"[0.3538289680047262, 0.42554956449584785]",16
571,"[0.36019869753247263, 0.4265173510312699]",16
572,"[0.36345486523623705, 0.4272086271448404]",16
573,"[0.36625944763432144, 0.4266556062421957]",16
574,"[0.3686124447436137, 0.4248582883822773]",16
575,"[0.3705138565303381, 0.4218166735847326]",16
576,"[0.3719636830282704, 0.4173925065403996]",16
577,"[0.37296192422052266, 0.411862297769366]",15
578,"[0.3734848124745378, 0.4050877920607061]",15
579,"[0.3736987213026553, 0.4030139637789362]",15
580,"[0.37391263013077275, 0.386976358348833]",15
581,"[0.37434044778700776, 0.3712152633798758]",15
582,"[0.37502970955336234, 0.3555924236021971]",14
583,"[0.37593288016472237, 0.3401078390747387]",14
584,"[0.37709749488620203, 0.324899764988779]",14
585,"[0.3784760184357992, 0.3098299460744506]",13
586,"[0.38009221847984676, 0.2950366376212682]",12
587,"[0.37914151256959666, 0.30139637769715083]",12
588,"[0.3811617626035463, 0.2885386423148125]",11
589,"[0.3829918714588234, 0.2770634591399681]",11
590,"[0.3846080714859831, 0.26697082813332296]",11
591,"[0.3860341303344703, 0.2583990045647447]",10
592,"[0.3872700480042851, 0.25134798837529154]",9
593,"[0.38829205684598245, 0.24581777960425794]",9
594,"[0.38914769215845235, 0.2416701230407182]",9
595,"[0.38907638922700516, 0.2394580395283753]",9
596,"[0.38817321861564513, 0.238766763434452]",9
597,"[0.3868659979974952, 0.23931978431744955]",9
598,"[0.3851547273894433, 0.2409788469467949]",9
599,"[0.38303940675771353, 0.2437439513421353]",9
600,"[0.38054380376863883, 0.2476150974641763]",9
601,"[0.37764415078966224, 0.2525922853325651]",9
602,"[0.37721633311653935, 0.2542513479815577]",9
603,"[0.37569520368715986, 0.2571547076074711]",9
604,"[0.37429291248811764, 0.2603345776159416]",9
605,"[0.37293815658796553, 0.26379095812485254]",9
606,"[0.3716784712687057, 0.2676621042468935]",9
607,"[0.370490088897781, 0.2718097608300805]",9
608,"[0.3693730094583035, 0.27609567260454604]",9
609,"[0.36835100061660614, 0.2809346052620091]",10
610,"[0.3659029329264216, 0.29171851238222474]",10
611,"[0.3643580358475971, 0.2989077837433092]",11
612,"[0.3627418358204374, 0.3065118208157599]",11
613,"[0.3610543328449426, 0.3148071339428394]",11
614,"[0.35927175928855554, 0.32351721278128515]",11
615,"[0.3574178827838333, 0.33291856769400696]",12
616,"[0.355492703330776, 0.3427346882198588]",12
617,"[0.3534962209462714, 0.35324208487892844]",12
618,"[0.352426676805684, 0.358634038419389]",12
619,"[0.3500499120638346, 0.3727360707786481]",13
620,"[0.3477919855523225, 0.3865615926767612]",14
621,"[0.3456528972711477, 0.40024885940324306]",14
622,"[0.34363264723719805, 0.41352136041835863]",15
623,"[0.3417312354504737, 0.4266556062421957]",15
624,"[0.3399486618771987, 0.43965159683545973]",15
625,"[0.33828492655114895, 0.4522328217762992]",16
626,"[0.33631221181608945, 0.4660583437137068]",17
627,"[0.3334363264696699, 0.48942347573546746]",17
628,"[0.3309169558311502, 0.5104382690143122]",19
629,"[0.32877786756686334, 0.5295174893009019]",19
630,"[0.3269715263610312, 0.5463846259965597]",20
631,"[0.32556923516198905, 0.5610396792388164]",20
632,"[0.32449969102140164, 0.5736209041796558]",20
633,"[0.32390549983593925, 0.578736347298265]",21
634,"[0.3230023292245792, 0.588552467843764]",22
635,"[0.32231306745822463, 0.5972625466625625]",22
636,"[0.3218614821525446, 0.6047283284651458]",23
637,"[0.3216713409738722, 0.6110880685606757]",23
638,"[0.32169510862331724, 0.6162035116792847]",23
639,"[0.3219565527334369, 0.6200746578406202]",24
640,"[0.32245567333800695, 0.6228397621770189]",24
641,"[0.32293102629313203, 0.6253283561505077]",24
642,"[0.3238341968876041, 0.6256048665723593]",24
643,"[0.3246185292517389, 0.6253283561505077]",25
644,"[0.3252840233855364, 0.624775335247863]",25
645,"[0.32580691163955156, 0.6238075487124409]",25
646,"[0.32621096164634145, 0.6224249965245943]",25
647,"[0.32647240575646114, 0.6207659339148962]",25
648,"[0.3266150116531314, 0.6185538504025533]",25
649,"[0.3260683557496712, 0.6225632517748145]",25
650,"[0.3267813851823588, 0.6202129130515459]",25
651,"[0.327304273419486, 0.6189686160549779]",25
652,"[0.32768455577683087, 0.6186921056331264]",25
653,"[0.3278746969555033, 0.6196598921292539]",25
654,"[0.32789846460494837, 0.6215954652393925]",25
655,"[0.327755858725166, 0.624775335247863]",25
656,"[0.32742311166671123, 0.6289229918310499]",24
657,"[0.3266625469351335, 0.6322411170897406]",25
658,"[0.3238817321864942, 0.6491082538443402]",25
659,"[0.3210533821389648, 0.666251901001144]",25
660,"[0.3181299614936552, 0.6838103138300196]",25
661,"[0.3134239672919585, 0.7120143785288905]",27
662,"[0.30940723487350436, 0.7381446149459916]",28
663,"[0.30729191424177454, 0.7521083920746777]",28
664,"[0.3051052906785976, 0.7667634452972871]",28
665,"[0.3028235965176404, 0.7818332642116155]",28
666,"[0.3004705994252361, 0.7975943591609255]",29
667,"[0.29804629938449656, 0.8140467302631005]",30
668,"[0.29279364927933965, 0.7749205032527353]",30
669,"[0.3019679612051705, 0.716576800764502]",28
670,"[0.30619860246863007, 0.6901700539059021]",28
671,"[0.313210058463841, 0.6478639568674194]",28
672,"[0.31931834386457986, 0.6109498133497498]",28
673,"[0.3288016352163084, 0.5532973869554398]",25
674,"[0.33217664115041007, 0.5324208488875208]",25
675,"[0.33464847649003965, 0.5170745195709882]",24
676,"[0.3313923087862753, 0.53753629200613]",23
677,"[0.33640728241386963, 0.5072583990058418]",22
678,"[0.3414460236740211, 0.4773952716776255]",22
679,"[0.34655606788250765, 0.44822342042368524]",20
680,"[0.35166611209099424, 0.41960459007238976]",19
681,"[0.35682369159837096, 0.3915387805844445]",19
682,"[0.3620288063877498, 0.3638877367685711]",17
683,"[0.363858915243027, 0.3542098714143505]",16
684,"[0.368731282973951, 0.3278031245753979]",15
685,"[0.3730332271688578, 0.30402322688156547]",14
686,"[0.37676474782774727, 0.28287017833285316]",13
687,"[0.37992584493373144, 0.2643439789489083]",12
688,"[0.38251651852058627, 0.24858288399959835]",11
689,"[0.3845367685545359, 0.2353103829451883]",11
690,"[0.3860103626850253, 0.22466473109484014]",9
691,"[0.38724628037172804, 0.21775197013595998]",9
692,"[0.38929029803823473, 0.20364993779634813]",9
693,"[0.39097780101372953, 0.1909304576249356]",9
694,"[0.39233255693076957, 0.17987004010251567]",7
695,"[0.39333079812302185, 0.17033042995922085]",7
696,"[0.3939962922399314, 0.16217337204306712]",7
697,"[0.39430527166582907, 0.15567537673661147]",6
698,"[0.39435280696471914, 0.1538780588766931]",6
699,"[0.3938774540095941, 0.14931563668037606]",6
700,"[0.39302181869712416, 0.14599751138239087]",6
701,"[0.39178590102730937, 0.14392368312026824]",6
702,"[0.39019346864959475, 0.1429558965848462]",6
703,"[0.3881969862650902, 0.14337066221762346]",6
704,"[0.3858439891557979, 0.1448914696556903]",6
705,"[0.3840851832488559, 0.1471035531680332]",6
706,"[0.3824689832216962, 0.14945389189130182]",6
707,"[0.38082901554509146, 0.15235725147792076]",6
708,"[0.3791652802190417, 0.15595188719775746]",6
709,"[0.3774540096109898, 0.16009954376129723]",6
710,"[0.37574273898604993, 0.16493847641876028]",6
711,"[0.37398393306222, 0.17033042995922085]",6
712,"[0.37222512715527795, 0.17627540438267897]",6
713,"[0.3708228359562358, 0.18152910273186101]",6
714,"[0.36830346531771607, 0.19175998892978466]",6
715,"[0.3657840946960843, 0.20212913035828128]",7
716,"[0.36321718875867454, 0.21277478222827667]",7
717,"[0.36065028283815265, 0.22342043411791931]",7
718,"[0.35805960926818575, 0.23434259644906075]",7
719,"[0.35544516803188586, 0.24526475874090764]",8
720,"[0.3528069591630289, 0.2564634314939006]",9
721,"[0.35204639444833913, 0.2593667910805195]",9
722,"[0.34879022674457477, 0.2718097608300805]",9
723,"[0.34529638256324785, 0.28494400663427033]",10
724,"[0.3415886295538034, 0.2987695285323834]",10
725,"[0.3376432000836844, 0.31314807133314126]",11
726,"[0.33348386176856, 0.3282178902081752]",11
727,"[0.32908684697587304, 0.34397898519677966]",12
728,"[0.3244759233719566, 0.3602931010487344]",12
729,"[0.31938964681291504, 0.3792340660851038]",13
730,"[0.3147311879101084, 0.3965159684724806]",14
731,"[0.3090744878150496, 0.4168394856770493]",15
732,"[0.3024433141602956, 0.44020461771845726]",15
733,"[0.2948376669627343, 0.4666113645770571]",16
734,"[0.2862575462223658, 0.49619798146377464]",17
735,"[0.27670295193919014, 0.5288262131873314]",19
736,"[0.27463516660635046, 0.5364302502204876]",19
737,"[0.26672053999977946, 0.5651873358220033]",20
738,"[0.25968531633823555, 0.5911793169888842]",20
739,"[0.2534819603566044, 0.6144061938193663]",22
740,"[0.24815800732000032, 0.6347297110435823]",23
741,"[0.24368968959586618, 0.6521498686418848]",24
742,"[0.24010077481675907, 0.6668049218644942]",24
743,"[0.23734372771756476, 0.6786948707310577]",25
744,"[0.23520463943638995, 0.6858841421117894]",26
745,"[0.2316870276225059, 0.7001244297016216]",26
746,"[0.22838332461985142, 0.713396930716737]",27
747,"[0.22526976279586938, 0.7257016452160778]",28
748,"[0.22239387744944986, 0.736762062758145]",28
749,"[0.21970813328170277, 0.7468546937254956]",28
750,"[0.21723629794207316, 0.7559795382163659]",28
751,"[0.21497837144744897, 0.7639983409215939]",30
752,"[0.21274421256849396, 0.7706345914586226]",30
753,"[0.21036744782664454, 0.7786533941638506]",30
754,"[0.20803821838368522, 0.7847366237982344]",30
755,"[0.1989827446881917, 0.7469929489757159]",30
756,"[0.202191377093066, 0.7396654223840584]",30
757,"[0.20623187716096517, 0.7308170883150397]",30
758,"[0.21115178019077935, 0.7208627125586148]",30
759,"[0.21690355088361837, 0.7093875293837704]",29
760,"[0.2234871892394823, 0.6966680491927105]",28
761,"[0.23092646289092825, 0.6825660168530987]",28
762,"[0.239221371871732, 0.6670814323256403]",28
763,"[0.23154442172583564, 0.6817364855286024]",28
764,"[0.24416504255099122, 0.6594773952728368]",27
765,"[0.25041593383151245, 0.6482787225198439]",27
766,"[0.2566430574625886, 0.636941794536278]",26
767,"[0.26284641346110765, 0.6257431217832851]",26
768,"[0.26902600181018166, 0.6144061938193663]",25
769,"[0.28380947853218125, 0.5875846813279892]",25
770,"[0.2893235727474578, 0.5790128577397636]",25
771,"[0.29462375813461683, 0.570441034131891]",24
772,"[0.29973380234310343, 0.5620074657742384]",24
773,"[0.3046299377234725, 0.5535738974165859]",23
774,"[0.3093359319251692, 0.5451403290392861]",23
775,"[0.31385178494819344, 0.5368450158925594]",23
776,"[0.3181537291431002, 0.5285497027261854]",22
777,"[0.31891429385778997, 0.5257845983701395]",22
778,"[0.3227884204133497, 0.5154154569219955]",22
779,"[0.3262822645777887, 0.5058758468179952]",21
780,"[0.3293482911028806, 0.4971657679991967]",20
781,"[0.3320340352706277, 0.48942347573546746]",20
782,"[0.3343157294315849, 0.4825107147765873]",20
783,"[0.33616960593630707, 0.4762892299312777]",20
784,"[0.33766696771624155, 0.47117378681266864]",20
785,"[0.33666872652398927, 0.473662380746863]",20
786,"[0.33419689118435963, 0.4733858703053643]",19
787,"[0.3324618529268627, 0.47352412553593726]",19
788,"[0.3365261206442069, 0.4663348541355583]",19
789,"[0.3369777059498869, 0.4627402184157216]",19
790,"[0.33738175595667685, 0.4595603484072512]",19
791,"[0.3377382706645767, 0.4566569888206322]",19
792,"[0.3380472500904743, 0.45416839484714333]",19
793,"[0.338308694200594, 0.45195631133480046]",19
794,"[0.3384988353792664, 0.4501589935141766]",19
795,"[0.3386414412759367, 0.44863818611540424]",18
796,"[0.3385701383276016, 0.44849993086518397]",18
797,"[0.3385463706781565, 0.44863818611540424]",18
798,"[0.33871274422427183, 0.4472556339079104]",17
799,"[0.33906925893217166, 0.444628784743143]",18
800,"[0.33959214716929886, 0.44061938337088175]",17
801,"[0.3403289442345436, 0.43522742985006846]",17
802,"[0.3412321148459036, 0.42845292408246677]",17
803,"[0.34232542663593607, 0.42029586616631304]",17
804,"[0.3447259590272305, 0.40287570854836324]",16
805,"[0.3464609972847275, 0.3889119314393244]",15
806,"[0.34791082378265975, 0.37494815427134376]",15
807,"[0.3490279032221373, 0.36112263237323067]",15
808,"[0.3498597708851622, 0.34743536568604333]",14
809,"[0.35040642677173445, 0.33374809897920876]",14
810,"[0.3506203355998519, 0.320337342713873]",14
811,"[0.3513571326650966, 0.3127333056610695]",13
812,"[0.35064410324929696, 0.31135075347322294]",12
813,"[0.3500023767649445, 0.3094151804023788]",12
814,"[0.3494794885278173, 0.3067883312376114]",12
815,"[0.3490279032221373, 0.3033319507679949]",12
816,"[0.34867138851423746, 0.2993225494350282]",12
817,"[0.34843371203667495, 0.29476012719941663]",11
818,"[0.3482673384905596, 0.28936817363930883]",11
819,"[0.3488139943940198, 0.2812111157231551]",11
820,"[0.3503588914728443, 0.263099682011282]",11
821,"[0.3522127679775665, 0.2445734826273371]",10
822,"[0.3543993915407435, 0.2256325176302622]",9
823,"[0.35689499452981815, 0.20627678692182103]",9
824,"[0.3628131387518846, 0.16659753906775288]",8
825,"[0.3605076769583703, 0.17959352964136965]",7
826,"[0.36438180349704213, 0.15512235587326118]",7
827,"[0.3678756476614811, 0.13300152078912683]",6
828,"[0.3710129771349082, 0.11364579011998016]",6
829,"[0.37379379188354755, 0.09677865338502788]",6
830,"[0.376218091941175, 0.08253836579519577]",5
831,"[0.37828587725712676, 0.07078667217885255]",4
832,"[0.3799971478820666, 0.06166182772727675]",4
833,"[0.38021105671018407, 0.05889672335158358]",4
834,"[0.3811379949541012, 0.051292686298780116]",3
835,"[0.38161334790922624, 0.04520945662510175]",4
836,"[0.38166088320811636, 0.04064703442878472]",3
837,"[0.38125683318443854, 0.037328909170094016]",3
838,"[0.3804487331877466, 0.03553159131017566]",3
839,"[0.3791890478684868, 0.035255080868676895]",2
840,"[0.3775015448929919, 0.03636112263467196]",2
841,"[0.3761705566422849, 0.036914143517669494]",2
842,"[0.37374625660154537, 0.041061800061561994]",2
843,"[0.3715358653720354, 0.04534771187532201]",2
844,"[0.3694918476886408, 0.049910134110933535]",2
845,"[0.3676379712008065, 0.054610811557470815]",2
846,"[0.36597423587475675, 0.05944974421493386]",2
847,"[0.3645006417273794, 0.06442693212261716]",3
848,"[0.36321718875867454, 0.06968063043250473]",3
849,"[0.36366877406435455, 0.06691552605681157]",3
850,"[0.36162475638095987, 0.0739665422266175]",3
851,"[0.359485668116673, 0.08198534493184548]",3
852,"[0.35722774160516085, 0.09083367896156977]",4
853,"[0.3548985121453136, 0.10051154431579036]",4
854,"[0.3524742121045741, 0.11101894097486]",4
855,"[0.3499310738166094, 0.12249412414970444]",4
856,"[0.34971716498849187, 0.12415318679869704]",4
857,"[0.3276607881273858, 0.24567952437368493]",8
858,"[0.3269002234126961, 0.2629614267610617]",9
859,"[0.3267338498834687, 0.2794137978632367]",9
860,"[0.32716166753970366, 0.2950366376212682]",9
861,"[0.32818367638140095, 0.30996820128537633]",10
862,"[0.3297998764085606, 0.3239319784140624]",11
863,"[0.3319864999717376, 0.3372044794684725]",12
864,"[0.3347673147372649, 0.34964744917873897]",12
865,"[0.33914056186361885, 0.3625051845610773]",12
866,"[0.3438227884158705, 0.3743951334079935]",13
867,"[0.34988353851771925, 0.38490253006706315]",14
868,"[0.3573228121860531, 0.3940273745382862]",14
869,"[0.36611684175453907, 0.4017696668020154]",15
870,"[0.37631316252206726, 0.4081294068582508]",15
871,"[0.3878642391897475, 0.4131065947659341]",15
872,"[0.40079383942391283, 0.41670123046612356]",15
873,"[0.3806626420158641, 0.41255357388293656]",15
874,"[0.38867233922021527, 0.4182220378648959]",17
