index,unit2_pos,unit1_beam
8501,"[0.19408660930782257, 0.44822342042368524]",20
6262,"[0.27684555781897247, 0.349370938717593]",11
6987,"[0.1866473356394887, 0.4498824830530306]",20
9128,"[0.4064743071684167, 0.4693764689723975]",17
116,"[0.2998526405903286, 0.43771602378426283]",17
2581,"[0.6230213433441353, 0.39872805196517624]",16
8476,"[0.23087892760892606, 0.3938891193077132]",15
2071,"[0.47853781432435627, 0.31135075347322294]",14
1132,"[0.24597138375682334, 0.3795105765462498]",14
8400,"[0.20071778294568865, 0.5639430388450825]",29
4415,"[0.25614393687490644, 0.5657403566853536]",20
9631,"[0.1886675856734383, 0.43674823724884076]",19
6740,"[0.23508580120605266, 0.33817226600389455]",10
6993,"[0.18721775919239395, 0.43439789852557215]",19
1421,"[0.4303370252353549, 0.4652288123892105]",17
2876,"[0.5062984265794113, 0.6688787501659114]",20
2274,"[0.4826971526394807, 0.27471312041669943]",12
4287,"[0.3967058040571235, 0.4321858150132293]",17
552,"[0.32007890859615756, 0.5386423337328304]",21
4628,"[0.33883158245460915, 0.32171989490171954]",12
1690,"[0.5285687122686349, 0.19521636937975387]",12
11305,"[0.2306174834819185, 0.4142126365319292]",17
5125,"[0.3205067262355046, 0.28715609012696597]",12
6114,"[0.27862813139224746, 0.412138808230512]",16
2091,"[0.4785853496232464, 0.4963362367139949]",18
2446,"[0.42986167229711775, 0.5086409511936884]",19
4178,"[0.1893806151061259, 0.6363887736532804]",23
10341,"[0.2375338688962372, 0.3630582054440748]",14
8098,"[0.2605884869495955, 0.40909719339367284]",17
9697,"[0.19294576221890003, 0.4355039402522727]",17
3313,"[0.5579692922002946, 0.04742154015709188]",11
86,"[0.3147787232089985, 0.4312180284778072]",17
10233,"[0.363407329937347, 0.45707175443376225]",18
3199,"[0.5724437895132845, 0.4773952716776255]",17
6907,"[0.15596330275601203, 0.37854278997153323]",14
11095,"[0.27839045491468495, 0.15539886629511268]",2
6820,"[0.17457337071779333, 0.35282731922650395]",11
8701,"[0.21970813328170277, 0.4086824277608956]",17
9903,"[0.23658316300287502, 0.4421401907696541]",17
10156,"[0.363431097586792, 0.4577630305473328]",17
3330,"[0.558135665729522, 0.2198257984373771]",13
1791,"[0.48074820553697833, 0.42223143923715717]",16
1831,"[0.4723582259921702, 0.39610120282005606]",15
3730,"[0.7838807814805164, 0.4267938614531214]",17
9772,"[0.19482340637306728, 0.43578045067412424]",17
7163,"[0.1055045871554985, 0.35172127748015614]",13
3281,"[0.5465132861135066, 0.5216369418065997]",19
5293,"[0.29341160811424705, 0.39527167149555975]",15
1226,"[0.3109758996017739, 0.35794276232546574]",12
11225,"[0.2247706422081872, 0.43052675236423665]",19
7203,"[0.2603745781214781, 0.3143923683100621]",9
6399,"[0.17982602082295018, 0.41766901700154563]",17
2466,"[0.405737510103172, 0.4048112816388546]",17
2589,"[0.6387079906943828, 0.31674270703333074]",15
692,"[0.38929029803823473, 0.20364993779634813]",9
7111,"[0.210557589005317, 0.26337619245278077]",5
230,"[0.2720207253869385, 0.33319507809621124]",12
308,"[0.27116509007446854, 0.4548596709607139]",17
7415,"[0.21704615676340072, 0.3325038020219352]",9
8629,"[0.22160954508531505, 0.39223005665872057]",15
9431,"[0.22203736274155003, 0.4142126365319292]",17
3688,"[0.7954318581650845, 0.3727360707786481]",15
8448,"[0.22767029518716383, 0.3980367758909002]",16
2902,"[0.5107667443035454, 0.6625190100703815]",20
1675,"[0.5386699624552708, 0.4266556062421957]",17
8075,"[0.26296525169144497, 0.40757638599490054]",16
1333,"[0.433925940014462, 0.4353656850609942]",17
6281,"[0.2798165137631722, 0.3766072169203364]",14
8398,"[0.28250225793091926, 0.3395548181917411]",9
2386,"[0.4137234396580781, 0.47062076591002383]",17
1124,"[0.30070827588591065, 0.38047836304237737]",14
8555,"[0.20181109473572112, 0.3984515415433247]",15
6934,"[0.17126966773202676, 0.3792340660851038]",14
11108,"[0.28875314921144046, 0.14807133970345523]",2
5164,"[0.25878214574376346, 0.49619798146377464]",19
8873,"[0.35834482102775045, 0.4140743813210034]",17
10774,"[0.25507439273431903, 0.2022673855888543]",4
9546,"[0.18018253553085004, 0.3839347435119938]",14
10216,"[0.3631221181777823, 0.46052813494267325]",17
4916,"[0.2987593288002962, 0.5564772570032048]",22
11258,"[0.23080762466059093, 0.4110327664841642]",17
7324,"[0.165185149963845, 0.39540992674578]",15
1254,"[0.33683510005321665, 0.416286464813699]",15
4251,"[0.31249702904804133, 0.4238905018468552]",15
10562,"[0.2115320625481242, 0.22120835062522368]",4
3626,"[0.76429623995904, 0.3094151804023788]",14
7136,"[0.21633312734760107, 0.35780450711454]",11
8738,"[0.31834387032177264, 0.411447532156236]",17
8245,"[0.2198745068278181, 0.5770772846492723]",28
1187,"[0.281931834378014, 0.22162311625800096]",7
10947,"[0.27366069306354324, 0.15581363194753722]",2
1283,"[0.3572515092546059, 0.41200055301958627]",16
6955,"[0.1791605266891527, 0.4371630028816181]",17
460,"[0.3014688406174883, 0.42319922577257924]",16
3437,"[0.49272709987778146, 0.3492326835066672]",15
397,"[0.347126491418525, 0.4223696944480829]",16
2713,"[0.6141797784936471, 0.46439928106471423]",17
2794,"[0.6658268764650854, 0.23323655466341842]",14
2964,"[0.7709036459643489, 0.2568781971463251]",14
1074,"[0.35734657983549817, 0.3547628922777008]",13
6455,"[0.1321956552699661, 0.4295589658288146]",19
3629,"[0.7643437752579301, 0.30955343561330456]",15
1574,"[0.6226648286362354, 0.374533388599272]",15
3282,"[0.5447307125571196, 0.5350476980719355]",19
7272,"[0.12378190805882502, 0.38905018665025015]",17
3485,"[0.5236488092388207, 0.60459007325422]",19
6464,"[0.24986927794494018, 0.4312180284778072]",19
8108,"[0.2178067214949784, 0.40909719339367284]",17
7671,"[0.23054618053358336, 0.3349923959561296]",11
5691,"[0.2608499310766031, 0.333609843768283]",15
1989,"[0.38705613917616766, 0.21581639706511585]",11
10209,"[0.3644531064284893, 0.456518733570412]",17
6103,"[0.2874696962427356, 0.4151804230673512]",16
8552,"[0.20231021534029123, 0.4110327664841642]",17
5145,"[0.3272567381205959, 0.22272915802399604]",9
6457,"[0.16879783239239715, 0.42969722107903485]",19
3059,"[0.6006559870740195, 0.16162035117971682]",12
6219,"[0.2650330370411726, 0.4765657403531292]",20
9445,"[0.22030232446716513, 0.41476565739527943]",17
9755,"[0.19356372105380742, 0.436333471576769]",17
10240,"[0.3598421828245728, 0.45624222314856044]",18
5697,"[0.243594618998086, 0.3396930734026669]",15
9027,"[0.37015734182243826, 0.39375086409678745]",16
4127,"[0.386818462715493, 0.46785566153433067]",19
113,"[0.299995246470111, 0.4375777685733371]",17
2081,"[0.48364785853284287, 0.403843495064138]",15
10249,"[0.35884394163232053, 0.4545831604995679]",18
645,"[0.32580691163955156, 0.6238075487124409]",25
848,"[0.36321718875867454, 0.06968063043250473]",3
7159,"[0.1118030137349098, 0.3739803677752162]",14
1711,"[0.5520273803287831, 0.44905295172853427]",16
4495,"[0.3492418120502548, 0.6403981750255416]",24
2750,"[0.6332176641116635, 0.4397898520463855]",16
11319,"[0.23033227172235382, 0.4140743813210034]",18
8505,"[0.2130769596438367, 0.45292409787022253]",20
8482,"[0.23228121880796826, 0.4207106318383848]",16
2214,"[0.47349907306420486, 0.40660859945947847]",16
5214,"[0.2943147787256071, 0.4652288123892105]",17
3725,"[0.786376384469591, 0.4543066500580691]",17
2785,"[0.627299519889597, 0.37909581085453076]",15
4412,"[0.2940533345985995, 0.48624360568770253]",19
11148,"[0.2868992727067183, 0.1883036084601682]",4
11015,"[0.2737082283624333, 0.15429282454876486]",2
1313,"[0.4112040690195584, 0.4219549287956584]",16
8164,"[0.22681465989158184, 0.4139361260904304]",17
8809,"[0.3542567856609612, 0.41545693348920276]",17
4895,"[0.3159433379304782, 0.34881791789353717]",12
3332,"[0.5576365451418398, 0.2517627540473633]",14
4031,"[0.4162903455786, 0.28936817363930883]",12
9242,"[0.3407092266087764, 0.4348126641779967]",17
5989,"[0.27406474307033313, 0.38379648830106805]",15
5503,"[0.22650568046568417, 0.5223282178808757]",21
4009,"[0.46332651994612173, 0.387114613579406]",16
10298,"[0.36381137994413687, 0.4237522466359295]",17
75,"[0.31518277319890053, 0.48403152217535966]",19
5736,"[0.24380852782620346, 0.40702336511190296]",16
1579,"[0.6238294433577151, 0.37384211252499594]",15
5891,"[0.2732566430567533, 0.3768837273618351]",15
3533,"[0.8059609259910675, 0.512788607737581]",17
59,"[0.31392308789652856, 0.4632932393183664]",17
3065,"[0.6039121547777838, 0.18553850406482778]",12
6742,"[0.23610781004774997, 0.3388635420781706]",10
9585,"[0.178423729623908, 0.3925065671198666]",15
2598,"[0.6508770261969705, 0.28259366791100166]",14
826,"[0.36438180349704213, 0.15512235587326118]",7
10485,"[0.24768265436487527, 0.37964883175717556]",15
3702,"[0.7933403051827999, 0.378957555643605]",17
4671,"[0.3858439891557979, 0.3690031798675329]",15
4093,"[0.23204354233040575, 0.38296695701586625]",14
7047,"[0.20086038884235893, 0.45610396791798746]",20
378,"[0.33643105004642676, 0.41614820960277327]",16
8803,"[0.3544944621385237, 0.4149039126062052]",17
5728,"[0.20112183295247857, 0.395133416284634]",16
4680,"[0.42268384275579146, 0.2583990045647447]",10
10312,"[0.23356467175978524, 0.3464675791506213]",13
8535,"[0.2406236630707742, 0.4186368035369677]",16
10601,"[0.21992204210982025, 0.17572238351932867]",2
7061,"[0.2102248419468622, 0.5162449882464919]",24
995,"[0.18170366497711743, 0.13631964606746477]",6
8162,"[0.2259114892802218, 0.41379787087950465]",17
969,"[0.24846698672901005, 0.3298769528571678]",14
3822,"[0.8007320435522436, 0.47089727637116985]",17
2183,"[0.46952987592775286, 0.3737038573140702]",15
6631,"[0.19223273280310038, 0.39471865063220946]",14
8910,"[0.35953320339867517, 0.41462740216470645]",17
7959,"[0.2199458097592653, 0.35075349090543956]",11
4039,"[0.378880068459477, 0.3531038296680027]",14
235,"[0.2721870989161659, 0.3041614820924912]",11
1417,"[0.42969529876789037, 0.4648140467171387]",17
10530,"[0.21704615676340072, 0.21927277753473232]",4
4068,"[0.49662499406589833, 0.5344946771692907]",20
3291,"[0.5507201597275211, 0.36015484583780866]",16
10879,"[0.27030945476199864, 0.15166597536435023]",2
8541,"[0.2465655749422857, 0.4337066224120016]",18
8542,"[0.24518705139268854, 0.4327388358765795]",17
762,"[0.239221371871732, 0.6670814323256403]",28
11277,"[0.23156818937528068, 0.41324484997685984]",17
2377,"[0.41978418975992693, 0.4703442554685251]",17
735,"[0.27670295193919014, 0.5288262131873314]",19
7041,"[0.19762798878803958, 0.42223143923715717]",17
8268,"[0.19173361219853027, 0.30665007602668565]",10
5467,"[0.3411608118975685, 0.4337066224120016]",17
9378,"[0.20157341827504652, 0.4173925065403996]",17
5594,"[0.30446356419424514, 0.5125120973157293]",19
6511,"[0.15287350858147503, 0.4924650905526594]",22
3583,"[0.7667918429481146, 0.3044379925143427]",15
10084,"[0.3628606740507747, 0.456518733570412]",17
4182,"[0.181917573788347, 0.6597539056946883]",25
250,"[0.2701906165316613, 0.320752108405592]",11
1178,"[0.2796026049350547, 0.2574312180293226]",10
7736,"[0.220278556834608, 0.41200055301958627]",16
9983,"[0.3155630555731333, 0.44863818611540424]",17
7465,"[0.08435138090575245, 0.4554126918240642]",23
2683,"[0.6096163901717329, 0.9708281487460597]",24
1168,"[0.26857441650450165, 0.3674823724687606]",15
3852,"[0.7937205875401447, 0.4801603760533187]",17
1366,"[0.43632647240575645, 0.43730125811219106]",17
1860,"[0.5302562152441297, 0.3477118761078949]",20
5495,"[0.22862100109741396, 0.522051707439377]",21
4568,"[0.353306079767599, 0.3063735656048341]",11
1123,"[0.303512858300883, 0.3803401078314516]",14
7328,"[0.21913770974568547, 0.40204617724351416]",15
5978,"[0.27259114892295583, 0.3836582330901423]",15
5241,"[0.28364310500295387, 0.22825936677538236]",9
8915,"[0.35834482102775045, 0.415042167817131]",17
160,"[0.288111422727088, 0.4251347988237761]",15
336,"[0.3207206350636221, 0.4472556339079104]",17
5884,"[0.27368446071298824, 0.3768837273618351]",15
1148,"[0.26042211342036814, 0.4287294345436128]",16
4853,"[0.3131387555323938, 0.37964883175717556]",15
7734,"[0.22004088035704547, 0.4068851099009772]",15
395,"[0.3458430384498201, 0.42347573621407797]",16
4070,"[0.5142368208354273, 0.47850131340432606]",20
5103,"[0.2512953367934274, 0.37232130512622363]",15
18,"[0.31420829965609326, 0.4827872251984388]",20
8208,"[0.23458668060148255, 0.41960459007238976]",17
971,"[0.24238246897771623, 0.2915802571516517]",12
2186,"[0.47024290536044044, 0.3965159684724806]",15
4766,"[0.34715025906797004, 0.416286464813699]",16
5715,"[0.21706992441284578, 0.36499377849527165]",15
8756,"[0.36193373580685756, 0.41725425132947386]",17
4662,"[0.34660360318139777, 0.4595603484072512]",19
5764,"[0.29006036982959044, 0.41960459007238976]",17
7452,"[0.13992014069786465, 0.5622839761960899]",30
4210,"[0.40419261300745957, 0.5242637909517198]",20
8074,"[0.26270380758132533, 0.40757638599490054]",16
6321,"[0.29255597280177714, 0.4019079220129412]",15
7491,"[0.10300898416642384, 0.5154154569219955]",24
11213,"[0.2306174834819185, 0.42057237658816454]",18
9049,"[0.37975947140450406, 0.473662380746863]",17
2782,"[0.6191472168054635, 0.41587169914162725]",17
9336,"[0.35031135617395426, 0.4193280796505382]",16
8066,"[0.25932880163033567, 0.4068851099009772]",17
491,"[0.33911679421417384, 0.34757362089696914]",12
355,"[0.3380234824410293, 0.3542098714143505]",12
9580,"[0.16820364120693482, 0.39319784319414264]",15
416,"[0.384156486197191, 0.3873911240012575]",15
9144,"[0.3933783334219119, 0.48057514170574317]",17
6587,"[0.21614298616892863, 0.2712567399274357]",6
10910,"[0.2721157959847187, 0.15609014240868324]",2
4179,"[0.18512620621010922, 0.646343149468647]",24
663,"[0.30729191424177454, 0.7521083920746777]",28
8623,"[0.22210866568988516, 0.41324484997685984]",17
11354,"[0.23491942767682525, 0.4136596156292844]",18
5784,"[0.2960735846325491, 0.41849854828674743]",17
9584,"[0.17559537955949064, 0.3925065671198666]",15
8812,"[0.3543280886092963, 0.41559518871977574]",17
6236,"[0.2718781195071561, 0.3998340937311713]",15
2457,"[0.4178590103237575, 0.5000691275858157]",19
7402,"[0.2256262775037692, 0.33015346329866657]",12
4810,"[0.23603650709941484, 0.2937923406639946]",11
3708,"[0.7921281551624301, 0.43605696113527026]",15
228,"[0.271331463603696, 0.30844739388660397]",14
392,"[0.3465085325836176, 0.42223143923715717]",16
2803,"[0.7233445833597, 0.041200055292135]",12
5540,"[0.274896610733358, 0.46384626020136394]",19
9176,"[0.3359794647576346, 0.42693211668369446]",17
1894,"[0.45255977564257627, 0.22093184018372491]",11
5863,"[0.27342301658598067, 0.3784045347606075]",15
9962,"[0.3137329467178562, 0.44739388911883615]",17
1154,"[0.26451014878715745, 0.5000691275858157]",18
3192,"[0.5758187954642741, 0.36513203370619746]",15
1301,"[0.3603888387111451, 0.4128300843440826]",16
4363,"[0.36694870941756397, 0.46965297937460176]",20
2331,"[0.4006036982452404, 0.3731508364507199]",15
9158,"[0.3351475970946098, 0.444352274281997]",17
1897,"[0.45339164328871323, 0.28079635005108333]",12
10299,"[0.3650710652633967, 0.42402875705778104]",20
2564,"[0.5631981746391185, 0.4368864924597665]",16
7727,"[0.22139563625719758, 0.39140052537351877]",14
6085,"[0.35054903265151677, 0.44144891469537806]",17
6242,"[0.2724010077442834, 0.3701092216138807]",14
4983,"[0.24490183961623593, 0.3101064565159493]",11
8386,"[0.2584256310358636, 0.2895064288502346]",7
11330,"[0.2318534011517333, 0.4149039126062052]",18
4205,"[0.33811855302192156, 0.5715470758782387]",23
6718,"[0.22049246566272548, 0.31121249826229713]",8
7687,"[0.2196605979997006, 0.2915802571516517]",7
1509,"[0.4900413557100344, 0.45361537398379304]",17
8232,"[0.22429528925306214, 0.5216369418065997]",24
6801,"[0.17386034130199368, 0.3524125535544322]",11
8636,"[0.22260778627756733, 0.4048112816388546]",15
7083,"[0.20715881542177025, 0.37176828426287334]",15
9234,"[0.3366449588745442, 0.4337066224120016]",17
4544,"[0.41671816323483496, 0.255080879306054]",11
2777,"[0.606621666594976, 0.4744919120517121]",17
2591,"[0.6443409231399966, 0.29144200194072595]",15
4902,"[0.30919332604538685, 0.46370800495114367]",16
9892,"[0.19009364452192556, 0.428314668871541]",17
7922,"[0.21706992441284578, 0.2189962670735863]",2
6864,"[0.14196415838125928, 0.4660583437137068]",21
2022,"[0.40504824831992947, 0.46495230192806447]",17
9572,"[0.1653277558605153, 0.38642333746583546]",14
6075,"[0.3679231829603712, 0.440481128159956]",17
11227,"[0.22443789513284448, 0.4298354762899606]",19
5471,"[0.3434425060585256, 0.4330153463180783]",17
6301,"[0.24934638969092504, 0.3972072445664039]",15
5681,"[0.34011503540642607, 0.33637494814397617]",15
8080,"[0.2637495840724677, 0.4084059173193968]",16
5158,"[0.27537196368848305, 0.42969722107903485]",15
6140,"[0.27430241954789564, 0.4219549287956584]",17
9723,"[0.19351618577180527, 0.4359187059243445]",17
2026,"[0.4135332984794057, 0.5281349370934081]",19
5826,"[0.36231401816420244, 0.40702336511190296]",16
6846,"[0.14305747017129175, 0.44697912346641167]",17
1602,"[0.5525265009333532, 0.44034287294903024]",17
10340,"[0.23734372771756476, 0.3627816949829288]",14
7122,"[0.214098968485534, 0.29365408541377436]",7
11168,"[0.29241336692199477, 0.20074657815078745]",4
8427,"[0.21899510386590312, 0.45873081708275487]",20
9452,"[0.16791842943048219, 0.4039817502750638]",17
131,"[0.29547939344708674, 0.4704825106990981]",18
965,"[0.27023815183055144, 0.45416839484714333]",20
9908,"[0.2872557874146181, 0.4476703995406877]",17
